doc_id,AllDocuments,QuestionAnswerStringsV2,FullyStructured,ExamStringsV2,ExamplesStrings,ExamplesStringsV2,ListPrefixV2,ExamplesMinimalEmbed,ExamplesSynonymsEmbed,ExamplesDiverseEmbed,preview
9214,True,False,False,False,False,False,False,False,False,True,An electrician’s job requires adaptability and flexibility. There is a lot of climbing and maintaini
9215,True,False,False,False,False,False,False,False,False,False,"We are a boutique aesthetics practitioner based at Battlers Green Farm in Radlett, offering the very"
9216,True,False,False,False,False,False,False,False,False,False,"The Farbrother Building is located at 93,13 in the suburb of Pescodside. This tall building has a mo"
9217,True,False,False,False,False,False,False,False,False,False,This actually happened to me today! Thank you #myfriendsaremarried.WHEN I LOG INTO FACEBOOK ON MOND
9218,True,False,False,False,False,False,False,False,False,True,Preprints (earlier versions) of this paper are available at http://preprints.jmir.org/preprint/11865
9219,True,False,False,False,False,False,False,False,False,False,I am a third-year Ph.D. student in the Department of Government at Harvard University where I am stu
9220,True,False,False,False,False,False,False,False,False,False,Set of stacking rings in 18K yellow gold and sterling -in bright and oxidized finish- sold as shown 
9221,True,False,False,False,False,False,False,False,False,False,Hello! Let's make your next real estate transaction an awesome experience! Whether you're buying or 
9222,True,False,False,False,False,False,True,False,True,True,Baseball players everywhere need to know how you can recover. The simplest way to try this is usuall
9223,True,False,False,False,False,False,False,False,False,False,"Jamie draws on years of experience as a professional sailor, sailmaker, and full time cruiser to ben"
9224,True,False,False,False,False,False,False,False,False,False,The New Zealand newspaper Rodney Times joined Lucy and her group on Tiritiri Matangi for the launch 
9225,True,False,False,False,False,False,False,False,False,False,Sodium cocoyl glycinate is a mild chemical agent derived from plant oils. It is biodegradable. Sodiu
9226,True,False,False,False,False,False,False,False,False,True,"We are moving forward with our MVP development, and it’s time for another update! Last time we talke"
9227,True,False,False,False,False,False,False,False,False,False,Not many performers can claim to have opened for Deadmau5 and played sunrise on the Playa at Burning
9228,True,False,False,False,False,False,False,False,False,True,"Very few things in life are written in stone, but the date of license suspension in a NJ Motor Vehic"
9229,True,False,False,False,False,False,False,False,False,False,"A soft-laminated folded map of Madrid, now in the 11th edition shows: Central Madrid 1:10 000, Madri"
9230,True,False,False,False,False,False,False,False,False,False,A lack of state funding for Ohio State University Extension offices throughout the state will mean c
9231,True,False,False,False,False,False,False,False,False,True,"There’s something nostalgic about the vintage look, even when its artificially added to a digital ph"
9232,True,False,False,False,False,False,False,False,False,False,"Of all the colors of the rainbow, yellow isn’t exactly rolling in aesthetic goodwill. It’s tricky to"
9233,True,False,False,False,False,False,False,False,False,False,This is a directory of Guelph Police Complaint lawyers. You can find Police Complaint lawyers from G
9234,True,False,False,False,False,False,False,False,False,False,"Keepthinking and UsTwo created Universal Leonardo, the most comprehensive online resource about Leon"
9235,True,False,False,False,False,False,False,False,False,False,We produce high quality New and Used Pallets and Skids of all sizes. Our pallets are built using sel
9236,True,False,False,False,False,False,False,False,False,False,"This works double duty as a small purse or toiletry bag. Handprinted canvas with 12"" handles. Measur"
9237,True,False,False,False,False,False,False,False,False,False,How to Become an Auto Transport Broker How To Start Business?1.Obtain an auto transport bond. This 
9238,True,False,False,False,False,False,False,False,False,False,"During our God Focus time recently at SIL Australia, we have been digging into Psalm 23, noting how "
9239,True,False,False,False,False,False,False,False,False,False,MOM4RealEstate.com is a great resource to find local real estate offices in the Boston Area. All Bos
9240,True,False,False,False,False,False,False,False,False,False,"Enriched with Aloe Vera, Lidocaine and Allantoin, provides maximum relief from the discomfort associ"
9241,True,False,False,False,False,False,False,False,False,False,"Access more than 120 Recipes Become a member today!!In a medium-sized bowl, combine 2-1/2 tablespoo"
9242,True,False,False,False,False,False,False,False,False,False,"them, but do bikeways?  Is it to be a low-class ""bike up bar""?securing easements on pieces of land."
9243,True,False,False,False,False,False,False,False,False,False,Home Video Games DLC at E3: Which Games Will be Getting New Expansions?DLC at E3: Which Games Will 
9244,True,False,False,False,False,False,False,False,False,False,Where safety and guaranteed quality are of the highest priority. Our cryogenic valves are the ideal 
9245,True,False,False,False,False,False,False,False,False,False,This question and answer section is provided as a representation of questions our law firm receives 
9246,True,False,False,False,False,False,False,False,False,False,Ive been having strange problems on the server such as not being able to use _ in tag name and there
9247,True,False,False,False,False,False,False,False,False,True,"There are multiple services providers in the industry today, ranging from fabricators, technicians, "
9248,True,False,False,False,False,False,False,False,False,False,"AUSTIN, (AP) — Ted Cruz’s campaign has formally filed to put his name on his home state’s March 1 pr"
9249,True,False,False,False,False,False,False,False,False,False,Chattahooligan Kölsch Unisex Soccer Ringer Tee — Chattanooga Brewing Co.This year’s Chattahooligan 
9250,True,False,False,False,False,False,False,False,False,False,The fishing bargains of the week come from Bass Pro Shops. The last listing of deals focused on acce
9251,True,False,False,False,False,False,False,False,False,False,"We offer affordable, higher-end residential rental properties to residents throughout Ada, Oklahoma "
9252,True,False,False,False,False,False,False,False,False,False,The module is designed to introduce the main elements of individual and organisational behaviour and
9253,True,False,False,False,False,False,False,False,False,False,In essence the island of Manhattan has a general north-south orientation and a street grid establish
9254,True,False,False,False,False,False,False,False,False,False,"Reference Bryan S. Larson. ""Living"". Our Family Histories. https://www.ourfamilyhistories.org/getper"
9255,True,False,False,False,False,False,False,False,False,False,It’s becoming quite a family affair here in the shop as our two eldest boys have decided to join us!
9256,True,False,False,False,False,False,False,False,False,True,"(8) THIS SECTION DOES NOT APPLY TO AN INDIVIDUAL WHO CARRIES, 19 POSSESSES, OR TRANSPORTS A PISTOL I"
